rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
145,"spotify:track:66jiJ5DX54pWNBL2Vt2859","Big Baby Tape, kizaru","Big Tymers","KISS KOALA",6,134,25,"25077"
146,"spotify:track:2Foc5Q5nqNiosCNqttzHof","Daft Punk, Pharrell Williams, Nile Rodgers","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Columbia",114,-1,5,"25001"
147,"spotify:track:1pA2xy2nV5JjIjJxe5mhZE","Adecvat_production","За цвет голубых очей (Remix)","Студия СОЮЗ",29,89,6,"24946"
148,"spotify:track:1Kp2TF4fFYjJPqEMf1U0RK","OG Buda, 17 SEVENTEEN, MAYOT","Вина","KISSKOALA",6,157,17,"24836"
149,"spotify:track:3sRsr0TzQ1gMEEzJfWf9cW","remember.","Я всё решу (Intro)","VAUVISION",9,138,13,"24828"
150,"spotify:track:3SQV31uJMStclklmwxQHe1","Ghostface Playa, fkbambam","KILLKA","Ghostface Playa",62,147,39,"24800"
151,"spotify:track:2hTwzEEN5XJGJzKjOYLbYa","Мері","Я з україни","Наш формат",143,165,5,"24761"
152,"spotify:track:0sTlGEld0h8kIPZaKDYUf4","The Rare Occasions","Notion","Elektra (NEK)",55,128,18,"24694"
153,"spotify:track:1llPAwXXqcuBGvd1WtFsot","Wellboy","Nozzy Bossy","Юрий Бардаш",56,164,6,"24673"
154,"spotify:track:2mKa6WpSZ97avRyIlPKRK8","quiizzzmeow","сети","SAVAGE$TATION",5,135,17,"24649"
155,"spotify:track:5U6sM9kRxOJ2dXPyUT4w7l","ssshhhiiittt!","засыпай","ssshhhiiittt!",95,154,36,"24479"
156,"spotify:track:0i8YObgqnjZYoYJOQbwLHq","Poshlaya Molly, Eldzhey","Дом Периньон","DROPBLED",5,142,30,"24387"
157,"spotify:track:3F8ydJz1se1vIxZTRcRjIJ","SHADXWBXRN, ARCHEZ, KXNVRA","PRINCE OF DARKNESS","SHADXWBXRN x ARCHEZ x KXNVRA",85,131,7,"24379"
158,"spotify:track:6h2f5GrfpXo6eZCxUdzvF2","Big Baby Tape, kizaru","Mama Makusa","KISS KOALA",4,129,25,"24310"
159,"spotify:track:1w6yKhAgRhIaZhsWEay2H3","ROCKET","Infinite Tsukuyomi","Still Only",26,148,86,"24298"
160,"spotify:track:5sJt5rmSaKTQyAymKx6e1W","DSPRITE","Погоди","Black Beats",24,137,18,"24230"
161,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,175,91,"24092"
162,"spotify:track:1Re4DWmjTSYymDL3SpRE7c","Khrystyna Soloviy","Хто, як не ти?","ТОВ ""Суперсиметрія""",161,161,4,"24066"
163,"spotify:track:75XM03G3WuW8vTRhJ7B3Hu","СЕРЕГА ПИРАТ","Гимн Дахака","Streaming Club, under exclusive license to Rhymes Music Inc.",163,-1,4,"23991"
164,"spotify:track:0nqWnlvSpyqbk2Xp9mncVL","BRANYA, MACAN","Пополам","GOLDEN SOUND",6,159,40,"23984"
165,"spotify:track:0J7oHYxjF6Oln61wy0kP2i","niteboi","u.","niteboi",120,153,13,"23844"
