rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
120,"spotify:track:5Q5A1Ej3bqhlTmr7I0DbS8","ooes","ночь","rabstvo",104,125,6,"23048"
121,"spotify:track:4a9FufecE8DI2PjiJnLlpS","DOROFEEVA","gorit","MOЗGI Entertainment",11,130,31,"22987"
122,"spotify:track:7pimTwSxwlq3OeG8ARZqEK","SODA LUV","Go! Смув","SODA LUV",15,101,23,"22855"
123,"spotify:track:1aAcW69jxv3pp3I84oZGqP","Korol i Shut","Дурак и молния","United Music Group",12,126,24,"22750"
124,"spotify:track:7wgbL9jtSVoN1Gxe2o1MgR","MAYOT, BUSHIDO ZHO, SEEMEE","Ауди [prod. by Sqweezey]","cplus",33,122,37,"22557"
125,"spotify:track:4N9OqVvhMroM1c9ZiDtlte","Yanix, OG Buda, 163ONMYNECK","Стейк","Yanix",59,59,2,"22424"
126,"spotify:track:6YdFDx6pbPRN1z65i4BYwM","GONE.Fludd","Пацаны II","KISS KOALA",10,132,32,"22271"
127,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",6,146,48,"22072"
128,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",15,145,44,"22042"
129,"spotify:track:4DcMqvjv5pcYVu9jTBhpDH","ROCKET","Инкассатор","Still Only",65,137,50,"22025"
130,"spotify:track:1AuvZZkmzlsArfACRNk97B","ROCKET","Monday","Still Only",13,127,36,"21790"
131,"spotify:track:3yW89uh9Eb8GOu2H6GZeY6","Masked Wolf, Egor Kreed","Astronaut In The Ocean (Remix) - feat. Egor Kreed","Elektra (NEK)",96,96,3,"21692"
132,"spotify:track:07q0QVgO56EorrSGHC48y3","KISS","I Was Made For Lovin' You","Casablanca Records",132,-1,1,"21574"
133,"spotify:track:19guFw87TvSkoxnC9EBu2Y","Mnogoznaal","Колхозник","MNOGOZNAAL",15,134,50,"21570"
134,"spotify:track:7u4bbTSL7jLyVeUrWjJC9m","Серебряная свадьба","Я жизнь люблю...","MediaCube Music",134,-1,1,"21534"
135,"spotify:track:1P9oRiZJWnxe2pZmYUZ5eC","Skryptonite","Это любовь","Gazgolder Records",78,136,50,"21532"
136,"spotify:track:6l1Ot8lsZj5lzIxWjYHgUh","SODA LUV","Блэсс гад","SODA LUV",27,108,23,"21496"
137,"spotify:track:4tP3JZw4NcKQJitu7F3SCa","Папин Олимпос","Динозаврики","Streaming Club, under exclusive license to Rhymes Music Inc.",40,151,20,"21345"
138,"spotify:track:5EOuZpEGPBYMpNY4QJ1Mnh","kizaru, JABO","Moulin Rouge","KISS KOALA",31,92,3,"21304"
139,"spotify:track:4h08ZoeHDGGgOVAiJvNLgi","shadowraze, GENJUTSU","1000-7","Союз Мьюзик",139,-1,1,"21196"
140,"spotify:track:7FdUvDkaE24o3FPIWTvzv2","Imagine Dragons","Follow You","KIDinaKORNER/Interscope Records",21,141,15,"21171"
141,"spotify:track:0ajFqM68Xa5bA0SsyhGU1M","LOBODA","Родной","KISS KOALA",47,176,16,"20885"
142,"spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm","Trinidad Cardona","Dinero","Run It Up Records/Island",142,-1,1,"20769"
143,"spotify:track:1qtmO3AkZ2OBrPaxnaKnS6","GONE.Fludd","Проснулся В Темноте","KISS KOALA",48,169,50,"20768"
144,"spotify:track:6oVJVkwrqYpbabgi39J49z","MAYOT","Лилия (prod. by DooMee)","cplus",48,140,25,"20709"
145,"spotify:track:30bqVoKjX479ab90a8Pafp","Lil Peep","Star Shopping","Lil Peep",53,173,50,"20653"
146,"spotify:track:1f3yAtsJtY87CTmM8RLnxf","Nirvana","Smells Like Teen Spirit","Geffen",114,182,26,"20628"
147,"spotify:track:5ISgcj2vuSrL3FjHHnDPZU","Basta","Ты была права","Gazgolder",81,81,2,"20509"
148,"spotify:track:3ZeyEvTgSlKajHc0fckgZT","Måneskin","FOR YOUR LOVE","RCA Records Label",59,148,5,"20496"
149,"spotify:track:0zCgWGmDF0aih5qexATyBn","Mr.Kitty","After Dark","Juggernaut Music Group",97,177,35,"20320"
150,"spotify:track:4AIatGjGyVipeEAzCMTqOg","Måneskin","Somebody Told Me","RCA Records Label",66,144,4,"20297"
151,"spotify:track:4BXxZPtx99C5wlVLD59zkc","The Hardkiss, MONATIK","Кобра","Comp Music",20,195,40,"20296"
152,"spotify:track:4H15QMzixtVgXvaLPzXN3V","Три дня дождя","Демоны","Три дня дождя",152,178,9,"20266"
153,"spotify:track:4yyX0nJqMpqaubcGdGsxx9","LXST CXNTURY, Kingpin Skinny Pimp","ODIUM","WHY Z MUSIC",47,158,45,"20247"
154,"spotify:track:7gskwSSJ0u2KijosXJorYT","LOVV66, OG Buda","Неправильно","KISSKOALA",34,133,10,"20222"
155,"spotify:track:7BoobGhD4x5K96Me0hqC8Q","Bella Poarch","Build a Bitch","Warner Records",92,128,6,"20210"
156,"spotify:track:4uDhts78RdwIDjEqPrYVKp","Alan Walker, Imanbek","Sweet Dreams","MER under exclusive license to Sony Music Entertainment Sweden AB, Effective Records",156,-1,1,"20155"
157,"spotify:track:6RomQ7YOhEuvjY8UtMYwDk","Alexiane, Moses, EMR3YGUL","A Million On My Soul - Moses & Emr3ygul Remix","Gion Records",157,-1,1,"20012"
158,"spotify:track:5rsylaCMgQ5q5IjrZBGm8q","Boulevard Depo","Friendly Fire - Prod. Avepack","Warner Music Russia",8,181,50,"19978"
159,"spotify:track:3R02XSW0lDknR5ZVFiTVrc","Artem Pivovarov","Рандеву - UA VERSION","BEST MUSIC",159,-1,3,"19975"
160,"spotify:track:5pDs6L02QkbwRLkDbOAzPt","LILDRUGHILL, ROCKET","Терминал","OOO Universal Music",76,183,21,"19956"
161,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",25,186,50,"19889"
162,"spotify:track:3yqd95PmrKPCm8GatVA34l","MAYOT, FEDUK","Море","cplus",93,175,23,"19868"
163,"spotify:track:1Yl5p4EDkBvLVf8lMcrbW2","Ramil'","Сон","KISSKOALA",80,184,11,"19508"
164,"spotify:track:3MraEYPbzbVd0HWsovhPRk","Husky","Невидимка","Хаски",164,-1,1,"19407"
165,"spotify:track:3Eb1hUNG5e1gF7OkftH9Hg","MORGENSHTERN","МАНИЯ","Atlantic Records Russia",23,111,4,"19407"
166,"spotify:track:7g9d7JZFkLw3ue8FAOismU","Poshlaya Molly","Нон стоп","SBA Production",146,190,18,"19356"
167,"spotify:track:7qQ6u1BXb0lys5vuVZkj2h","Miyagi & Andy Panda","Там ревели горы","Hajime Records",25,191,41,"19307"
168,"spotify:track:7Eyfmn0zcgcjGUrWlFdgqa","Galibri & Mavik","Федерико Феллини","FOMENKOF",168,-1,1,"19282"
169,"spotify:track:2l7V3AuTxGuswKjGovaSEv","Måneskin","LA PAURA DEL BUIO","RCA Records Label",60,172,5,"19232"
170,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",17,192,23,"19188"
171,"spotify:track:3MPFuEXwjdrR7yKua2wrUL","Tima Belorusskih","Окей","Kaufman Label",1,193,42,"19175"
172,"spotify:track:0hr4vDBoqPF59h9GpqeLdV","Scally Milano","Мамонт","Scally Milano",172,199,2,"19175"
173,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",57,142,17,"19156"
174,"spotify:track:5XFPXH2ieaL05Xgsati1JJ","ROCKET","She Wants","Still Only",81,-1,11,"19080"
175,"spotify:track:3oI7ZxNrfL8dvuLZPeKsDf","Serhii Babkin","Вона знає","Сергій Бабкін",175,198,5,"18976"
176,"spotify:track:7z76CNdctcLMga7kb0WyJG","CMH, Lida","СТИКЕР","cmh",176,-1,2,"18961"
177,"spotify:track:18vXApRmJSgQ6wG2ll9AOg","Polo G","RAPSTAR","Columbia",70,189,11,"18929"
178,"spotify:track:0WtaVxcn5mDsGpHNaqHCfw","OG Buda, Платина","Воссап","KISSKOALA",36,179,8,"18926"
179,"spotify:track:5DlGQQorVsGnTHOLZSnpsX","WhyBaby?, UncleFlexxx","ONLY FANS","Klever Label / Студия СОЮЗ",100,174,4,"18912"
180,"spotify:track:5PfJZqMbH0NZjhI2i9fHuW","MiyaGi","Captain","Hajime Records",134,200,14,"18841"
181,"spotify:track:0z58HQdBeOGPCveLYfX6lO","semmmyq, shinra","untitled","Союз Мьюзик",181,-1,1,"18812"
182,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,188,44,"18732"
183,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",87,-1,9,"18703"
184,"spotify:track:0s2bQRKvEkKtN647yTZaoG","kizaru, Tory Lanez","Bad Blood","KISS KOALA",9,-1,31,"18658"
185,"spotify:track:6gi6y1xwmVszDWkUqab1qw","JACKBOYS, Travis Scott, Young Thug","OUT WEST (feat. Young Thug)","Cactus Jack / Epic",123,-1,14,"18633"
186,"spotify:track:1ovFnZv6mUe0LzAbfVqOmh","Blind Channel","Dark Side","Sony Music/Ranka Kustannus",39,138,5,"18568"
187,"spotify:track:7m9OqQk4RVRkw9JJdeAw96","XXXTENTACION","Jocelyn Flores","Bad Vibes Forever / EMPIRE",100,-1,42,"18529"
188,"spotify:track:5NlUfFPL2z3RWAXy8NcRs8","Big Baby Tape","Gimme The Loot","Warner Music Russia",51,-1,47,"18375"
189,"spotify:track:1SccjD8RvJ6vegZLFdgy5a","FEDUK","27","Первое музыкальное Издательство",62,-1,42,"18338"
190,"spotify:track:7EhsIpv1vEaclEeP19gbMu","MORGENSHTERN","КОГДА НАС ОТПУСТИТ","Atlantic Records Russia",29,117,4,"18195"
191,"spotify:track:2AxEUdsrmwEklnwAbZ53QE","MORGENSHTERN, YUNG TRAPPA","FAMILY","YUNG MURDA BOYZ (YMB)",1,187,14,"18147"
192,"spotify:track:5qKLAXmy19fE0Z9vRbLFhz","Sasha Chemerov, Boombox","Любила","Sasha Chemerov",64,64,2,"18110"
193,"spotify:track:2Oycxb8QbPkpHTo8ZrmG0B","Miley Cyrus, Dua Lipa","Prisoner (feat. Dua Lipa)","RCA Records Label",18,-1,26,"18092"
194,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses (Imanbek Remix)","(P) (C) (2019) HITCO AND Godd Complexx, Inc. under license to Effective Records",9,-1,48,"17997"
195,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",28,-1,30,"17947"
196,"spotify:track:0hjhA9lyFJ4wqCmOPRBz1a","LOVV66","Говорят чо","KISSKOALA",131,-1,7,"17800"
197,"spotify:track:4xhWfr0tyA7BGL7eXo8KnV","RØNIN","ALL GIRLS ARE THE SAME","Artist Partner Group",113,196,16,"17792"
198,"spotify:track:6Vfo6O3hk38vDcSpazNo3p","Måneskin","VENT'ANNI","RCA Records Label",54,185,5,"17594"
199,"spotify:track:64v1g2HcPumBz2Wd1rT56b","Tyler, The Creator","LUMBERJACK","Columbia",199,-1,1,"17570"
200,"spotify:track:2ZRo7axmMPeSVUvDbGkJah","XXXTENTACION","Hope","Bad Vibes Forever, LLC",150,-1,6,"17457"
